timestamp_ms,price
1621430491800,34054.00000000
1621430491900,33954.00000000
1621430492000,33923.14000000
1621430492100,33969.20000000
1621430492200,33901.70000000
1621430492300,33897.56000000
1621430492400,33872.25000000
1621430492500,33826.96000000
1621430492600,33835.19000000
1621430492700,33840.13000000
1621430492800,33700.00000000
1621430492900,33989.76000000
1621430493000,33700.01000000
1621430493100,33958.57000000
1621430493200,33842.43000000
1621430493300,33844.09000000
1621430493400,33684.07000000
1621430493500,33700.00000000
1621430493600,33699.42000000
1621430493700,33700.00000000
1621430493800,33699.99000000
1621430493900,33706.74000000
1621430494000,33790.12000000
1621430494100,33842.42000000
1621430494200,33793.48000000
1621430494300,33818.62000000
1621430494400,33823.80000000
1621430494500,33699.42000000
1621430494600,33699.41000000
1621430494700,33700.00000000
1621430494800,33698.73000000
1621430494900,33706.74000000
1621430495000,33807.08000000
1621430495100,33724.32000000
1621430495200,33783.82000000
1621430495300,33782.34000000
1621430495400,33684.07000000
1621430495500,33796.93000000
1621430495600,33553.82000000
1621430495700,33677.56000000
1621430495800,33782.45000000
1621430495900,33538.39000000
1621430496000,33549.33000000
1621430496100,33683.42000000
1621430496200,33609.12000000
1621430496300,33582.14000000
1621430496400,33646.94000000
1621430496500,33684.34000000
1621430496600,33643.49000000
1621430496700,33633.55000000
1621430496800,33617.93000000
1621430496900,33597.02000000
1621430497000,33582.69000000
1621430497100,33635.24000000
1621430497200,33600.37000000
1621430497300,33611.98000000
1621430497400,33495.34000000
1621430497500,33577.10000000
1621430497600,33575.42000000
1621430497700,33472.71000000
1621430497800,33548.80000000
1621430497900,33471.02000000
1621430498000,33544.53000000
1621430498100,33471.02000000
1621430498200,33452.11000000
1621430498300,33450.43000000
1621430498400,33455.49000000
1621430498500,33456.19000000
1621430498600,33445.12000000
1621430498700,33436.34000000
1621430498800,33391.37000000
1621430498900,33388.00000000
1621430499000,33438.22000000
1621430499100,33452.54000000
1621430499200,33398.34000000
1621430499300,33420.74000000
1621430499400,33388.00000000
1621430499500,33451.01000000
1621430499600,33369.84000000
1621430499700,33522.26000000
1621430499800,33478.42000000
